source,id,text,researcher,year,aggressive,hate
twitter,-,"@user =/ Não sei o que se passa, mas, #força!",fortuna et al,2019,0,0
twitter,-,@user Fica com Deus! Luz e paz!,fortuna et al,2019,0,0
twitter,-,"@user Ah, convivendo apenas comigo esse fds... Precisava disso... Pensando em mtas coisas e trabalhando no meio disso rs.",fortuna et al,2019,0,0
twitter,-,"@user Ixi, nêga, tá em Sampa não? Aqui tá um dia lindo.. Nem sei que tô fazendo em casa acompanhada de uma colica danada.. =)",fortuna et al,2019,0,0
twitter,-,"@user ""...Vim parar nessa cidade p força das circunstâncias.. Aprendi a m virar sozinha.. E NÃO MUDO MINHA POSTURA SÓ P T AGRADAR""!",fortuna et al,2019,0,0
twitter,-,"Vamos fazer uma corrente? ""TWITTER, vem pros 160 Caracteres!!! Quem adere? #twiter160caracteres",fortuna et al,2019,0,0
twitter,-,@user Gatooooooooooooooooo Tava sentindo tua falta....,fortuna et al,2019,0,0
twitter,-,Não vou pro céu! #fato,fortuna et al,2019,0,0
twitter,-,"Acho que a Morango tem um céu so pra ela rsrs @user @user Nossa, eu tô em Sampa! Aqui n B Vista tá nubladim e meio frio...",fortuna et al,2019,0,0
twitter,-,"@user Hahaha, pq no tatuapé tava sol, na Aclimação sol, só na Bela vista que tava nublado??? rsrs Eêee @user",fortuna et al,2019,0,0
twitter,-,"@user ooowwww, amorrr, ja chegou???",fortuna et al,2019,0,0
twitter,-,kkkkkkkkkkkkkkkk RT @user Mamy gloss mandou msg pro torpedao! #ondefoiqeuerrei,fortuna et al,2019,0,0
twitter,-,@user Vi a DM Pssoa! Tudo certim..,fortuna et al,2019,0,0
twitter,-,@user Quero saber tudooo como foi o diaaaa!,fortuna et al,2019,0,0
twitter,-,"@user Magina.. rs. Dia tão totoso hj em Sp. Eu fiquei em casa, trab ontem até 10 da noite, aff rs. E tu, MAdry?",fortuna et al,2019,0,0
twitter,-,"@user NOssa, não há furto? que pena.. essa é a graça! rsrs. Cheirosss",fortuna et al,2019,0,0
twitter,-,"Amores, pra quem gosta de boa leitura. E até pra quem não gosta, #superindico, da @user http://aescritoraeomusico.blogspot.com/",fortuna et al,2019,0,0
twitter,-,"Linda, @user Ajuda a divulgar: O primeiro livro da @user ""A ESCRITORA E O MUSICO"" www.aescritoraeomusico.blogspot.com",fortuna et al,2019,0,0
twitter,-,"AMore @user Ajuda a divulgar: O primeiro livro da @user ""A ESCRITORA E O MUSICO"" www.aescritoraeomusico.blogspot.com",fortuna et al,2019,0,0
twitter,-,"@user Amore Ajuda a divulgar: O primeiro livro da @user ""A ESCRITORA E O MUSICO"" www.aescritoraeomusico.blogspot.com",fortuna et al,2019,0,0
twitter,-,"@user :) lindooooooo, eu que reviso.. da uma lida quando puder",fortuna et al,2019,0,0
twitter,-,"@user Nossa, tme gente que não faz tattoo pra filho.. me ajuda ne? Isso foi passional!",fortuna et al,2019,0,0
twitter,-,"@user OI, Madry, dá uma fuçada lá, primeiro livro da minha amiga @user www.aescritoraeomusico.blogspot.com (eu reviso)",fortuna et al,2019,0,0
twitter,-,"@user Vc é gente, cara! rsrs, brigada lindona desastrada do meu S2",fortuna et al,2019,0,0
twitter,-,"@user Miga, dá uma fuçada lá, primeiro livro da minha amiga @user www.aescritoraeomusico.blogspot.com (eu reviso)",fortuna et al,2019,0,0
twitter,-,"@user dá uma fuçada lá, mãe, primeiro livro da minha amiga @user www.aescritoraeomusico.blogspot.com (eu reviso)",fortuna et al,2019,0,0
twitter,-,"@user dá uma fuçada lá, primeiro livro da minha amiga @user www.aescritoraeomusico.blogspot.com (eu reviso)",fortuna et al,2019,0,0
twitter,-,"@user Oi, bonita dá uma fuçada lá, primeiro livro da minha amiga @user www.aescritoraeomusico.blogspot.com (eu reviso)",fortuna et al,2019,0,0
twitter,-,"@user Gtdá uma fuçada lá, primeiro livro da minha amiga @user www.aescritoraeomusico.blogspot.com (eu reviso)",fortuna et al,2019,0,0
twitter,-,@user Naoeammmm pq o alter ego tb ama os amigos nessa vida! rs,fortuna et al,2019,0,0
twitter,-,Preguiça de ir dormir...,fortuna et al,2019,0,0
twitter,-,"Adoro essa frase: ""Viva os loucos, os normais estão acabando com o mundo"" #fikdik rs...",fortuna et al,2019,0,0
twitter,-,@user Lindo inclusive! Intrigante! Isso é massa!,fortuna et al,2019,0,0
twitter,-,"@user Excelente, parabéns! E que venham as mudanças! www.morangoexpress.blogspot.com/",fortuna et al,2019,0,0
twitter,-,"RT @user queria comer polvo, mas o da copa gerou apego",fortuna et al,2019,0,0
twitter,-,Acho que vou... ai que preguiça de dormir... xerus!,fortuna et al,2019,0,0
twitter,-,@user Mto fofo msm... Qual a raça??,fortuna et al,2019,0,0
twitter,-,@user Pronto.. É nui aqui tb! =),fortuna et al,2019,0,0
twitter,-,"@user PArece que tá morrendo né? Liga naum, tem um cachorro aqui no prédio que sempre confundo com uma foda.. rs",fortuna et al,2019,0,0
twitter,-,@user Pois é.. hahaha.. vi teu forms..,fortuna et al,2019,0,0
twitter,-,"@user Matéria sobre o #idolos no Fqte. mto bom o programa,neam? Tenho que ver mais! Parabéns provcestudo. #amoteucabelo",fortuna et al,2019,0,0
twitter,-,@user @user Cheirossssssssssssssssssss boa noite!,fortuna et al,2019,0,0
twitter,-,"Oieeee, amoresss! Tô mtooo emocionadaaaa! MINHA SOBRINHA LINDAAA NASCEUUU! Parabéns Kilma e Lipe. Mano, te amo! Bem vinda, Karol! #renovacao",fortuna et al,2019,0,0
twitter,-,"Oi, amores... @user @user @user @user @user @user @user Vcs num tem noção da correriaaaa Aff Xeru",fortuna et al,2019,0,0
twitter,-,"@user @user @user Hj a correria nao me deixou interagir, mas vcs sao Especiais! Saudadessss. Cheirossss",fortuna et al,2019,0,0
twitter,-,@user Boa noite esquisitinha legal... rsrs zzzzzzzzzz bjuu zzzzzzz,fortuna et al,2019,0,0
twitter,-,"Bom dia amores... Os dias passando, as mudanças se tornando inevitáveis e próximas... vai ficando mais difícil. #eavidasegue ?",fortuna et al,2019,0,0
twitter,-,Homem se verdade não tem dia pra comemorar! Todo dia é dia.,fortuna et al,2019,0,0
twitter,-,E vc aí franguinha dessossada que só reclama da vida! Para de chorar porra.,fortuna et al,2019,1,1
twitter,-,Você jovem que gosta de RESTART! Você ainda vai ter vergonha de si mesmo.,fortuna et al,2019,0,0
twitter,-,Hei Jovem espinhudo! AXÉ NÃO! RESTART NÃO! LEGIÃO URBANA NÃO ! Tenha um mínimo de decência nessa vida ordinária que vc leva!,fortuna et al,2019,0,0
twitter,-,A e antes de voltar ao mais importante e abrir a minha cerveja matinal: Foda-se !,fortuna et al,2019,0,0
twitter,-,Se vc gosta de Legião Urbana. Por favor de Unfollow. Aqui a gente tem vergonha na cara e bom gosto musical porra!,fortuna et al,2019,0,0
twitter,-,Qual político covarde bundao eu vou começar a xingar nessas eleições ?,fortuna et al,2019,0,0
twitter,-,"Aliás se vc quer xingar alguém direito, não fale da mãe do sujeito, apenas o chame de bundão ! Basta.",fortuna et al,2019,0,0
twitter,-,Exemplo: Nizan Ganaes é um Bundão.,fortuna et al,2019,0,0
twitter,-,"Aliás, o universo da publicidade é repleto de bundões !!!!",fortuna et al,2019,0,0
twitter,-,Ei amigo ! Vai tomar no cú !,fortuna et al,2019,0,0
twitter,-,Feliz dia do amigo que também come a gordura da Picanha!,fortuna et al,2019,0,0
twitter,-,Feliz dia do amigo que toma pinga!,fortuna et al,2019,0,0
twitter,-,Feliz dia do amigo que faz escolhas erradas!,fortuna et al,2019,0,0
twitter,-,"O foco da resistência é aqui! Ainda gostamos de mulher, pinga, rock n roll e futebol ! Ainda gostamos de churrasco, carne sangrenta...",fortuna et al,2019,0,0
twitter,-,Gostamos de errar!,fortuna et al,2019,0,0
twitter,-,Direto do front e contra toda a idiocracia que se criou ante nós! Aqui quem fala é mais um sobrevivente.,fortuna et al,2019,0,0
twitter,-,Na luta contra os jogadores de Golf e todos esses pulhas vagabundos bundões que insistem em passar creme na porra do rosto! Creme não porra!,fortuna et al,2019,1,1
twitter,-,"O gay assumido bem resolvido é bem mais @user do que frangas arrogantes, dissimulados que não enfrentam a própria cara no espelho!",fortuna et al,2019,0,0
twitter,-,"Não da pra aguentar conviver com um fã de Legião Urbana!!!!! Na duvida, fuja.",fortuna et al,2019,0,0
twitter,-,"Aliás, qualquer reunião a base de violão é um local propicio para um massacre de serra elétrica!  E eu apoio.",fortuna et al,2019,0,0
twitter,-,"Não, o Dunga não é @user ! É apenas um ignorante de verdade.",fortuna et al,2019,0,0
twitter,-,"Aliás, quem é essa porra de Felipe Neto? Não sei, mas só de ser Neto já imagino que fracassou!",fortuna et al,2019,0,0
twitter,-,CBF = Confederação de Bundões do Futebol !,fortuna et al,2019,0,0
twitter,-,Final de semana = foda-se !,fortuna et al,2019,0,0
twitter,-,"Homem de verdade não bate em mulher! Isso é coisa de imbecil, de babaca, de covardes bundões.",fortuna et al,2019,0,0
twitter,-,"aos mariquinhas que passam o dia twittando, eu voltei.",fortuna et al,2019,1,1
twitter,-,"Charlie Sheen, to contigo meu querido amigo.",fortuna et al,2019,0,0
twitter,-,O Pensamento masculino. Sem rodeios! Bem vindo você homem. Você mulher. #revelações Aguarde!,fortuna et al,2019,0,0
twitter,-,Boa tarde você que acha que vai nos atingir ou reconquistar com as fotinhos e os comentários da balada. Só afasta mais. #reflita,fortuna et al,2019,0,0
twitter,-,Seja piriguéte e nos conquiste no ato. Se dê o valor e nos conquiste por toda uma vida.,fortuna et al,2019,1,1
twitter,-,"Você que fica enrolando pra aceitar um convite, mas não tem coragem de dizer não. É medo de queimar o cartucho para uma próxima, né? Eu sei.",fortuna et al,2019,0,0
twitter,-,"Não é só porque tá na moda, que é bonito, mulheres. #cuidem",fortuna et al,2019,0,0
twitter,-,Mulher é um parque de diversões. A começar pelo humor: uma montanha-russa.,fortuna et al,2019,1,1
twitter,-,RT @user O que você precisa é não precisar de ninguém.,fortuna et al,2019,0,0
twitter,-,"Você acha que a gente acredita mesmo nessa felicidade toda do Facebook? Bêbada, balada, amigas, ""não preciso de homem"" No mínimo #ridiculo",fortuna et al,2019,0,0
twitter,-,"Você, que larga indireta no twitter, acaba pagando vale de abandonada com toda a timeline. Quem realmente deveria ser atingido nem vê.",fortuna et al,2019,0,0
twitter,-,"Você que adora alfinetar os amigos homens falando de famosos lindos. Lembre-se que eles não pegariam você, se a conhecessem.",fortuna et al,2019,1,1
twitter,-,"Bom dia você que paga de pegadora, espalha tudo e sempre dá um jeito de contar suas aventuras. Quem muito fala, pouco faz..",fortuna et al,2019,0,0
twitter,-,Preciso arrumar meu quarto. Contrato estagiário.,fortuna et al,2019,0,0
twitter,-,O orgulho hetero é tão válido quanto o orgulho homo. Se um pode ter orgulho por que o outro não? #orgulhohetero,fortuna et al,2019,1,1
twitter,-,"Não somos discriminadores, ao contrário, queremos igualdade! #orgulhohetero",fortuna et al,2019,1,1
twitter,-,"Nós heteros, que AINDA somos maioria, devemos nos unir contra a ditadura da minoria. Abaixo a #heterofobia !!!!",fortuna et al,2019,1,1
twitter,-,RT @user Orgulho Hetero seempreee .,fortuna et al,2019,1,1
twitter,-,RT @user Orgulho Hetero... show *w*,fortuna et al,2019,1,1
twitter,-,RT @user Orgulho Hetero seempree,fortuna et al,2019,1,1
twitter,-,RT @user Orgulho Homo pode tweetar mas Orgulho Hetero é preconceito ? What's the problem with u guys ? '-',fortuna et al,2019,1,1
twitter,-,RT @user Orgulho Hetero  Homofobia. Abs,fortuna et al,2019,1,1
twitter,-,RT @user Antes o homossexualismo era proibido.Depois passou a ser tolerado.Hoje é normal.Eu vou embora antes que vire obrigatór ...,fortuna et al,2019,1,1
twitter,-,RT @user Quem é a favor da criação do Dia Nacional do Orgulho Heterossexual - popularmente falando Dia do Hétero - diga EU.,fortuna et al,2019,1,1
twitter,-,RT @user A cada dia que passa cresce aindamais os adeptos à Marcha do Orgulho Hétero!!! RT Pelos poucos héteros que restam!!,fortuna et al,2019,1,1
twitter,-,"Abaixo, apenas alguns exemplos de manifestação a favor do direito ao orgulho hetero.",fortuna et al,2019,1,1
twitter,-,A luta continua #orgulhohetero !,fortuna et al,2019,1,1
twitter,-,"Eles fizeram a marcha deles, nós temos o direito de nos expressarmos também. Dia do #orgulhohetero JÁ!",fortuna et al,2019,1,1
twitter,-,RT @user Como ter orgulho do q eu sou reprime qm não é? #orgulhohetero,fortuna et al,2019,1,1
twitter,-,"""Há homens que têm patroa.
Há homens que têm mulher.
E há mulheres que escolhem o que querem ser."" #MulherDeVerdade",fortuna et al,2019,1,1
twitter,-,"""De erro em erro, vai-se descobrindo toda a verdade.""
#MulherDeVerdade",fortuna et al,2019,0,0
twitter,-,"""Eu sou aquela mulher que fez a escalada da montanha da vida, removendo pedras e plantando flores."" #MulherDeVerdade",fortuna et al,2019,0,0
twitter,-,"""Sou uma mulher madura, que as vezes brinca de balanço. Sou uma criança insegura, que as vezes anda de salto alto."" #MulherDeVerdade",fortuna et al,2019,0,0
twitter,-,"""A minha forma de brincar é dizer a verdade. É a brincadeira mais engraçada do mundo."" #MulherDeVerdade",fortuna et al,2019,0,0
twitter,-,"""A maior ambição da mulher é despertar o amor."" #MulherDeVerdade",fortuna et al,2019,1,1
twitter,-,"""A mulher tem uma única via para superar o homem: ser mais mulher a cada dia."" #MulherDeVerdade",fortuna et al,2019,1,1
twitter,-,"O desejo do homem é pela mulher, mas o desejo da mulher é pelo desejo do homem. Ou mais... #MulherDeVerdade",fortuna et al,2019,1,1
twitter,-,"""A mulher - é o anjo e o diabo num só corpo.""
#MulherDeVerdade",fortuna et al,2019,0,0
twitter,-,"""Mulher: a mais nua das carnes vivas e aquela cujo brilho é o mais suave."" #MulherDeVerdade",fortuna et al,2019,1,1
twitter,-,"""Deus criou a mulher de uma costela, de um osso torto. Se procurares endireitá-la, quebrará. Tenham pois paciência c elas."" #MulherDeVerdade",fortuna et al,2019,1,1
twitter,-,"""As mulheres estão descobrindo que mulher é bom - coisa que os homens já sabem há séculos.""  #MulherDeVerdade",fortuna et al,2019,1,1
twitter,-,"""Cem homens podem formar um acampamento, mas é preciso uma mulher para se fazer um lar."" #MulherDeVerdade",fortuna et al,2019,1,1
twitter,-,"""A mulher deve ser lentamente decifrada, como o enigma que é: encanto a encanto."" #MulherDeVerdade",fortuna et al,2019,1,1
twitter,-,"""Uma mulher nua seria menos perigosa q é uma saia habilmente exibida, q cobre tudo e, ao mesmo tempo, deixa tudo à vista."" #MulherDeVerdade",fortuna et al,2019,1,1
twitter,-,"""Mulher nova, bonita e carinhosa
Faz o homem gemer sem sentir dor.."" #MulherDeVerdade",fortuna et al,2019,1,1
twitter,-,"Q bom, linda, sou nova por aqui! Bem vinda! RT @user Taí, curti -> @user #SouDessas ;)",fortuna et al,2019,0,0
twitter,-,"RT @user Dê mais valor aos sentimentos, porque o dinheiro um dia acaba e a maquiagem sai com água.",fortuna et al,2019,0,0
twitter,-,"Uma #MulherDeVerdade acredita no amor, mas não vira refém dele.",fortuna et al,2019,1,1
twitter,-,"Uma mulher de verdade é bem sucedida, independente. Mas se não for - ainda, vai lutar até o fim por si mesma!",fortuna et al,2019,0,0
twitter,-,"RT @user Aonde está o meu coração, ali estará o meu tesouro.",fortuna et al,2019,0,0
twitter,-,Uma #MulherDeVerdade pode usar silicone. Mas usará seu cérebro em primeiro lugar.,fortuna et al,2019,1,1
twitter,-,"Uma #MulherDeVerdade prefere amor, tesão, envolvimento a preconceitos.",fortuna et al,2019,1,1
twitter,-,"...Aliás, uma #MulherDeVerdade se despe de qualquer preconceito. E vive!",fortuna et al,2019,0,0
twitter,-,Bem vindos esses novos lindos da minha TL! @user @user @user Kisses de verdade!,fortuna et al,2019,0,0
twitter,-,""" @user Doces ou travessuras? "" Os dois! Não necessariamente nessa órdem rs... ;)",fortuna et al,2019,0,0
twitter,-,"Estive pensando... Uma #MulherDeVerdade é íntegra. Com seus sentimentos, consigo, com os outros. Essa é sua essência!",fortuna et al,2019,0,0
twitter,-,"Uma #MulherDeVerdade não sente inveja: É segura de suas qualidades e capacidades, sem menosprezar as dos outros.",fortuna et al,2019,1,1
twitter,-,Uma #MulherDeVerdade dá valor às mais belas qualidades dos seres humanos. E dá valor aos amigos verdadeiros.,fortuna et al,2019,1,1
twitter,-,"Uma #MulherDeVerdade se cuida. Quer estar linda, gostosa, apetitosa e, principalmente, inteligente. Mas, para ela mesma, em 1º lugar.",fortuna et al,2019,1,1
twitter,-,"Uma #MulherDeVerdade é curiosa, bem informada, gosta de conhecer o novo...",fortuna et al,2019,1,1
twitter,-,Uma #MulherDeVerdade dá valor à beleza. Mas sua maior preocupação é o conteúdo. E ela o tem. E encanta por isso.,fortuna et al,2019,1,1
twitter,-,"Uma #MulherDeVerdade é boa de cama, gosta de seduzir, de ser seduzida. Gosta de provocar. E não tem frescurinhas.",fortuna et al,2019,1,1
twitter,-,"Uma #MulherDeVerdade gosta de agradar e dar carinho ao parceiro, mas não faz NADA  apenas pelo outro, ou que a desagrade.",fortuna et al,2019,1,1
twitter,-,"Uma #MulherDeVerdade não é adepta a joguinhos infantis. É sincera, fala o que pensa e o que sente.",fortuna et al,2019,1,1
